file_id,serial_internal,serial,condition_group,lab,type,tp,cell,sampling,source_prediction,source_prediction_center,source_prediction_centered,source_uncertainty_normalized,source_distance,provenance_compatibility,wrong_property_mass_prediction
47632666,TP_z24_02,TP_z24_02,z|45|0.8|0.6|0.2|0.44,HM,z,24,2,pi,86.72681698306566,91.5645794158821,-4.837762432816433,1.11107034407233,0.7420472914420315,0.5,68.35145999999968
47632786,TP_z24_03,TP_z24_03,z|45|0.8|0.6|0.2|0.44,HM,z,24,3,pi,86.65624136250507,91.5645794158821,-4.9083380533770224,1.125425414363924,0.7420472914420315,0.5,68.35648499999968
47632252,TP_z15_01,TP_z15_01,z|45|0.8|0.6|1|0.26,HM,z,15,1,pi,84.5132690007963,91.5645794158821,-7.051310415085794,0.7047696176310009,0.31333530338230153,0.5,68.35552066666652
47632339,TP_z15_02,TP_z15_02,z|45|0.8|0.6|1|0.26,HM,z,15,2,pi,84.5132690007963,91.5645794158821,-7.051310415085794,0.7047696176310009,0.31333530338230153,0.5,68.35128466666642
47632336,TP_z15_03,TP_z15_03,z|45|0.8|0.6|1|0.26,HM,z,15,3,pi,84.50401562029926,91.5645794158821,-7.060563795582837,0.7059390907631755,0.31333530338230153,0.5,68.35133833333309
47632321,TP_z17_01,TP_z17_01,z|45|0.8|0.6|1|0.26,HM,z,17,1,pi,84.5132690007963,91.5645794158821,-7.051310415085794,0.7047696176310009,0.31333530338230153,0.5,68.35286133333307
47632342,TP_z17_02,TP_z17_02,z|45|0.8|0.6|1|0.26,HM,z,17,2,pi,84.5132690007963,91.5645794158821,-7.051310415085794,0.7047696176310009,0.31333530338230153,0.5,68.35313633333308
47632351,TP_z17_03,TP_z17_03,z|45|0.8|0.6|1|0.26,HM,z,17,3,pi,84.5132690007963,91.5645794158821,-7.051310415085794,0.7047696176310009,0.31333530338230153,0.5,68.35147466666642
47631268,117,TP_z02_01,z|45|0.8|0.6|1|2,SIE,z,2,1,pi,88.4515076199772,91.5645794158821,-3.1130717959048866,0.8420544234480628,0.6693819531966643,0.5,68.31500383333334
47631133,025,TP_z02_02,z|45|0.8|0.6|1|2,SIE,z,2,2,pi,88.50494358138255,91.5645794158821,-3.059635834499545,0.8608424803305057,0.6693819531966643,0.5,68.32571033333336
47630314,139,TP_z02_03,z|45|0.8|0.6|1|2,SIE,z,2,3,pi,88.51231224611392,91.5645794158821,-3.0522671697681716,0.8628189652321777,0.6693819531966643,0.5,68.31294999999999
47630320,TP_z20_01,TP_z20_01,z|45|0.8|0.6|1|2,HM,z,20,1,pi,84.58088220723694,91.5645794158821,-6.983697208645154,0.7375268799550213,0.6693819531966643,0.5,68.32460799999988
47629771,TP_z20_02,TP_z20_02,z|45|0.8|0.6|1|2,HM,z,20,2,pi,84.55769262694723,91.5645794158821,-7.006886788934864,0.7372229268950524,0.6693819531966643,0.5,68.3265103333331
47630290,TP_z20_03,TP_z20_03,z|45|0.8|0.6|1|2,HM,z,20,3,pi,84.55769262694723,91.5645794158821,-7.006886788934864,0.7372229268950524,0.6693819531966643,0.5,68.3265103333331
