source_row_id,material_key,UTS_MPa,YS_MPa,dataset_label,log_ys,log_uts,uts_ys_ratio
254,Al:0.05992719126|Nb:0.1999439933|Ta:0.1999439933|Ti:0.280033604|Zr:0.2601512181,397.0,362.0,borg,2.558708570533166,2.598790506763115,1.0966850828729282
255,Al:0.05992719126|Nb:0.1999439933|Ta:0.1999439933|Ti:0.280033604|Zr:0.2601512181,247.0,236.0,borg,2.3729120029701067,2.392696953259666,1.0466101694915255
256,Al:0.08|Hf:0.12|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,2269.0,1841.0,borg,3.2650537885040145,3.355834495884936,1.2324823465507877
257,Al:0.08|Hf:0.12|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,834.0,796.0,borg,2.900913067737669,2.921166050637739,1.0477386934673367
258,Al:0.08|Hf:0.12|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,455.0,298.0,borg,2.4742162640762553,2.6580113966571126,1.5268456375838926
259,Al:0.099909991|Nb:0.200120012|Ta:0.1599159916|Ti:0.300030003|V:0.0399039904|Zr:0.200120012,2105.0,2035.0,borg,3.3085644135612386,3.323252100171687,1.0343980343980343
260,Al:0.099909991|Nb:0.200120012|Ta:0.1599159916|Ti:0.300030003|V:0.0399039904|Zr:0.200120012,851.0,796.0,borg,2.900913067737669,2.929929560084588,1.0690954773869348
261,Al:0.099909991|Nb:0.200120012|Ta:0.1599159916|Ti:0.300030003|V:0.0399039904|Zr:0.200120012,225.0,220.0,borg,2.342422680822206,2.3521825181113627,1.0227272727272727
262,Al:0.2|Mo:0.1|Nb:0.2|Ta:0.1|Ti:0.2|Zr:0.2,2368.0,2000.0,borg,3.3010299956639813,3.374381698050882,1.184
263,Al:0.2|Mo:0.1|Nb:0.2|Ta:0.1|Ti:0.2|Zr:0.2,1810.0,1597.0,borg,3.203304916138483,3.2576785748691846,1.1333750782717595
264,Al:0.2|Mo:0.1|Nb:0.2|Ta:0.1|Ti:0.2|Zr:0.2,772.0,745.0,borg,2.8721562727482928,2.887617300335736,1.036241610738255
266,Al:0.200120012|Nb:0.300030003|Ta:0.099909991|Ti:0.300030003|Zr:0.099909991,1367.0,1280.0,borg,3.1072099696478683,3.1357685145678222,1.06796875
267,Al:0.200120012|Nb:0.300030003|Ta:0.099909991|Ti:0.300030003|Zr:0.099909991,1000.0,728.0,borg,2.862131379313037,3.0,1.3736263736263736
268,Al:0.200120012|Nb:0.300030003|Ta:0.099909991|Ti:0.300030003|Zr:0.099909991,415.0,403.0,borg,2.6053050461411096,2.6180480967120925,1.0297766749379653
271,Al:0.1304347826|Hf:0.1739130435|Nb:0.1739130435|Ta:0.1739130435|Ti:0.1739130435|Zr:0.1739130435,2050.0,1415.0,borg,3.150756439860309,3.311753861055754,1.4487632508833923
272,Al:0.1666666667|Hf:0.1666666667|Nb:0.1666666667|Ta:0.1666666667|Ti:0.1666666667|Zr:0.1666666667,1900.0,1489.0,borg,3.1728946977521764,3.278753600952829,1.2760241773002015
274,Al:0.05882352941|Mo:0.2352941176|Nb:0.2352941176|Ti:0.2352941176|V:0.2352941176,1500.0,1250.0,borg,3.0969100130080562,3.1760912590556813,1.2
275,Al:0.1111111111|Mo:0.2222222222|Nb:0.2222222222|Ti:0.2222222222|V:0.2222222222,1800.0,1625.0,borg,3.210853365314893,3.255272505103306,1.1076923076923078
276,Al:0.1578947368|Mo:0.2105263158|Nb:0.2105263158|Ti:0.2105263158|V:0.2105263158,1300.0,1260.0,borg,3.100370545117563,3.113943352306837,1.0317460317460319
277,Al:0.2|Mo:0.2|Nb:0.2|Ti:0.2|V:0.2,1400.0,1375.0,borg,3.1383026981662816,3.146128035678238,1.018181818181818
278,Mo:0.25|Nb:0.25|Ti:0.25|V:0.25,2050.0,1200.0,borg,3.0791812460476247,3.311753861055754,1.7083333333333333
283,Al:0.25|Nb:0.25|Ti:0.25|V:0.25,1318.0,1020.0,borg,3.0086001717619175,3.119915410257991,1.2921568627450981
284,Al:0.25|Nb:0.25|Ti:0.25|V:0.25,1050.0,810.0,borg,2.90848501887865,3.0211892990699383,1.2962962962962963
287,Cr:0.2|Mo:0.1|Nb:0.2|Ta:0.1|Ti:0.2|Zr:0.2,2046.0,1595.0,borg,3.2027606873931997,3.3109056293761414,1.282758620689655
288,Cr:0.2|Mo:0.1|Nb:0.2|Ta:0.1|Ti:0.2|Zr:0.2,1100.0,983.0,borg,2.9925535178321354,3.041392685158225,1.1190233977619533
289,Cr:0.2|Mo:0.1|Nb:0.2|Ta:0.1|Ti:0.2|Zr:0.2,630.0,546.0,borg,2.7371926427047373,2.7993405494535817,1.1538461538461537
290,Cr:0.2|Mo:0.1|Nb:0.2|Ta:0.1|Ti:0.2|Zr:0.2,190.0,170.0,borg,2.230448921378274,2.278753600952829,1.1176470588235294
307,Hf:0.125|Mo:0.125|Nb:0.25|Ti:0.25|Zr:0.25,1538.0,1176.0,borg,3.0704073217401198,3.1869563354654122,1.3078231292517006
308,C:0.0243902439|Hf:0.1219512195|Mo:0.1219512195|Nb:0.243902439|Ti:0.243902439|Zr:0.243902439,2139.0,1183.0,borg,3.0729847446279304,3.330210784571528,1.8081149619611159
309,C:0.06976744186|Hf:0.1162790698|Mo:0.1162790698|Nb:0.2325581395|Ti:0.2325581395|Zr:0.2325581395,1965.0,1201.0,borg,3.079543007402906,3.2933625547114453,1.6361365528726062
313,Hf:0.1666666667|Mo:0.1666666667|Nb:0.1666666667|Ta:0.1666666667|Ti:0.1666666667|Zr:0.1666666667,1800.0,1512.0,borg,3.1795517911651876,3.255272505103306,1.1904761904761905
319,Hf:0.2|Mo:0.2|Ta:0.2|Ti:0.2|Zr:0.2,1743.0,1600.0,borg,3.2041199826559246,3.2412973871099933,1.089375
320,Hf:0.2|Mo:0.2|Ta:0.2|Ti:0.2|Zr:0.2,1446.0,1045.0,borg,3.019116290447073,3.160168292958512,1.383732057416268
323,Hf:0.2|Mo:0.2|Nb:0.2|Ti:0.2|Zr:0.2,1640.0,1575.0,borg,3.197280558125619,3.214843848047698,1.0412698412698413
324,Hf:0.2|Mo:0.2|Nb:0.2|Ti:0.2|Zr:0.2,1095.0,825.0,borg,2.916453948549925,3.0394141191761372,1.3272727272727274
325,Hf:0.2|Mo:0.2|Nb:0.2|Ti:0.2|Zr:0.2,654.0,635.0,borg,2.8027737252919755,2.815577748324267,1.0299212598425196
326,Hf:0.2|Mo:0.2|Nb:0.2|Ti:0.2|Zr:0.2,194.0,187.0,borg,2.271841606536499,2.287801729930226,1.0374331550802138
327,Hf:0.2|Mo:0.2|Nb:0.2|Ti:0.2|Zr:0.2,1803.0,1719.0,borg,3.2352758766870524,3.255995726722402,1.0488656195462478
330,Hf:0.2222222222|Nb:0.2222222222|Si:0.1111111111|Ti:0.2222222222|V:0.2222222222,1608.0,1399.0,borg,3.1458177144918276,3.2062860444124324,1.1493924231593995
331,Hf:0.1249062266|Nb:0.1249062266|Ta:0.1249062266|Ti:0.3750937734|Zr:0.2501875469,990.0,903.0,borg,2.9556877503135057,2.99563519459755,1.0963455149501662
338,Hf:0.25|Nb:0.25|Ti:0.25|Zr:0.25,969.0,879.0,borg,2.9439888750737717,2.986323777050765,1.1023890784982935
339,Mo:0.25|Nb:0.25|Ta:0.25|V:0.25,2400.0,1525.0,borg,3.1832698436828046,3.380211241711606,1.5737704918032787
340,Mo:0.2|Nb:0.2|Ta:0.2|V:0.2|W:0.2,1270.0,1246.0,borg,3.095518042323151,3.103803720955957,1.0192616372391654
347,Mo:0.25|Nb:0.25|Ta:0.25|W:0.25,1211.0,1058.0,borg,3.024485667699167,3.0831441431430524,1.1446124763705103
371,Mo:0.2352941176|Nb:0.2352941176|Ti:0.2352941176|V:0.05882352941|Zr:0.2352941176,3893.0,1776.0,borg,3.249442961442582,3.590284403718162,2.1920045045045047
372,Mo:0.2222222222|Nb:0.2222222222|Ti:0.2222222222|V:0.1111111111|Zr:0.2222222222,3307.0,1647.0,borg,3.2166935991697545,3.519434194913703,2.00789313904068
373,Mo:0.2105263158|Nb:0.2105263158|Ti:0.2105263158|V:0.1578947368|Zr:0.2105263158,3929.0,1708.0,borg,3.232487866352986,3.594282028811806,2.300351288056206
374,Mo:0.2|Nb:0.2|Ti:0.2|V:0.2|Zr:0.2,3828.0,1786.0,borg,3.2518814545525276,3.582971929104806,2.143337066069429
375,Mo:0.1818429662|Nb:0.1818429662|Ti:0.1818429662|V:0.2726281352|Zr:0.1818429662,3300.0,1735.0,borg,3.2392994791268923,3.5185139398778875,1.9020172910662825
376,Mo:0.1666666667|Nb:0.1666666667|Ti:0.1666666667|V:0.3333333333|Zr:0.1666666667,3176.0,1538.0,borg,3.1869563354654122,3.5018804937550585,2.0650195058517555
377,Mo:0.1427958834|Nb:0.1427958834|Ti:0.1427958834|V:0.4288164666|Zr:0.1427958834,2508.0,1418.0,borg,3.151676230847048,3.399327532158679,1.768688293370945
378,Mo:0.25|Nb:0.25|Ti:0.25|Zr:0.25,3450.0,1592.0,borg,3.20194306340165,3.537819095073274,2.1670854271356785
390,Al:0.01538461538|Co:0.1230769231|Cr:0.1230769231|Cu:0.1230769231|Fe:0.1230769231|Mn:0.1230769231|Ni:0.1230769231|Ti:0.1230769231|V:0.1230769231,2431.0,1862.0,borg,3.269979676645324,3.3857849588433355,1.3055853920515574
391,Al:0.0303030303|Co:0.1212121212|Cr:0.1212121212|Cu:0.1212121212|Fe:0.1212121212|Mn:0.1212121212|Ni:0.1212121212|Ti:0.1212121212|V:0.1212121212,2016.0,1465.0,borg,3.1658376246901283,3.3044905277734875,1.3761092150170648
392,Al:0.07695857852|Co:0.1153801777|Cr:0.1153801777|Cu:0.1153801777|Fe:0.1153801777|Mn:0.1153801777|Ni:0.1153801777|Ti:0.1153801777|V:0.1153801777,1461.0,1461.0,borg,3.1646502159342966,3.1646502159342966,1.0
393,Co:0.125|Cr:0.125|Cu:0.125|Fe:0.125|Mn:0.125|Ni:0.125|Ti:0.125|V:0.125,1312.0,1312.0,borg,3.1179338350396413,3.1179338350396413,1.0
422,Al:0.2|Cr:0.2|Mo:0.2|Nb:0.2|Ti:0.2,1100.0,1080.0,borg,3.03342375548695,3.041392685158225,1.0185185185185186
423,Al:0.2|Cr:0.2|Mo:0.2|Nb:0.2|Ti:0.2,1170.0,1060.0,borg,3.0253058652647704,3.0681858617461617,1.1037735849056605
424,Al:0.2|Cr:0.2|Mo:0.2|Nb:0.2|Ti:0.2,1000.0,860.0,borg,2.934498451243568,3.0,1.1627906976744187
425,Al:0.2|Cr:0.2|Mo:0.2|Nb:0.2|Ti:0.2,630.0,594.0,borg,2.7737864449811935,2.7993405494535817,1.0606060606060606
426,Al:0.2|Cr:0.2|Mo:0.2|Nb:0.2|Ti:0.2,116.0,105.0,borg,2.0211892990699383,2.0644579892269186,1.1047619047619048
440,Al:0.25|Nb:0.25|Ti:0.25|V:0.25,1005.0,780.0,borg,2.8920946026904804,3.002166061756508,1.2884615384615385
441,Al:0.25|Nb:0.25|Ti:0.25|V:0.25,700.0,560.0,borg,2.7481880270062002,2.845098040014257,1.25
442,Al:0.25|Nb:0.25|Ti:0.25|V:0.25,1280.0,1000.0,borg,3.0,3.1072099696478683,1.28
443,Al:0.2|Nb:0.2|Ti:0.2|V:0.2|Zr:0.2,1385.0,1155.0,borg,3.062581984228163,3.1414497734004674,1.199134199134199
444,Al:0.2|Nb:0.2|Ti:0.2|V:0.2|Zr:0.2,600.0,550.0,borg,2.7403626894942437,2.7781512503836434,1.0909090909090908
445,Al:0.2|Nb:0.2|Ti:0.2|V:0.2|Zr:0.2,1675.0,1500.0,borg,3.1760912590556813,3.224014811372864,1.1166666666666667
446,Al:0.243902439|Nb:0.243902439|Ti:0.243902439|V:0.243902439|Zr:0.0243902439,1085.0,975.0,borg,2.989004615698537,3.0354297381845483,1.1128205128205129
447,Al:0.243902439|Nb:0.243902439|Ti:0.243902439|V:0.243902439|Zr:0.0243902439,920.0,865.0,borg,2.9370161074648142,2.963787827345555,1.0635838150289016
448,Al:0.243902439|Nb:0.243902439|Ti:0.243902439|V:0.243902439|Zr:0.0243902439,1395.0,1290.0,borg,3.110589710299249,3.144574207609616,1.0813953488372092
449,Al:0.2352941176|Nb:0.2352941176|Ti:0.2352941176|V:0.2352941176|Zr:0.05882352941,1260.0,1065.0,borg,3.0273496077747564,3.100370545117563,1.1830985915492958
450,Al:0.2352941176|Nb:0.2352941176|Ti:0.2352941176|V:0.2352941176|Zr:0.05882352941,865.0,855.0,borg,2.931966114728173,2.9370161074648142,1.0116959064327486
451,Al:0.2352941176|Nb:0.2352941176|Ti:0.2352941176|V:0.2352941176|Zr:0.05882352941,1480.0,1360.0,borg,3.1335389083702174,3.1702617153949575,1.088235294117647
452,Al:0.2222222222|Nb:0.2222222222|Ti:0.2222222222|V:0.2222222222|Zr:0.1111111111,1425.0,1135.0,borg,3.0549958615291417,3.153814864344529,1.2555066079295154
453,Al:0.2222222222|Nb:0.2222222222|Ti:0.2222222222|V:0.2222222222|Zr:0.1111111111,740.0,675.0,borg,2.829303772831025,2.8692317197309762,1.0962962962962963
455,Al:0.1818429662|Nb:0.1818429662|Ti:0.1818429662|V:0.1818429662|Zr:0.2726281352,1195.0,1195.0,borg,3.0773679052841563,3.0773679052841563,1.0
456,Al:0.1818429662|Nb:0.1818429662|Ti:0.1818429662|V:0.1818429662|Zr:0.2726281352,395.0,180.0,borg,2.255272505103306,2.59659709562646,2.1944444444444446
457,Al:0.1818429662|Nb:0.1818429662|Ti:0.1818429662|V:0.1818429662|Zr:0.2726281352,1550.0,1535.0,borg,3.1861083798132053,3.1903316981702914,1.009771986970684
463,Cr:0.2|Hf:0.2|Nb:0.2|Ti:0.2|Zr:0.2,1908.0,1457.0,borg,3.16345955176999,3.2805783703680764,1.3095401509951956
464,Cr:0.2|Hf:0.2|Nb:0.2|Ti:0.2|Zr:0.2,1885.0,1420.0,borg,3.1522883443830563,3.2753113545418118,1.3274647887323943
465,Cr:0.2|Hf:0.2|Nb:0.2|Ti:0.2|Zr:0.2,1884.0,1328.0,borg,3.1231980750319988,3.2750808984568587,1.4186746987951808
466,Cr:0.2|Hf:0.2|Nb:0.2|Ti:0.2|Zr:0.2,1726.0,1322.0,borg,3.1212314551496214,3.237040791379191,1.3055975794251136
467,Cr:0.2|Hf:0.2|Nb:0.2|Ti:0.2|Zr:0.2,2130.0,1375.0,borg,3.1383026981662816,3.3283796034387376,1.549090909090909
468,Hf:0.2|Nb:0.2|Ti:0.2|V:0.2|Zr:0.2,1468.0,1157.0,borg,3.0633333589517497,3.166726055580052,1.268798617113224
469,Hf:0.2|Nb:0.2|Ti:0.2|V:0.2|Zr:0.2,1393.0,1253.0,borg,3.09795107099415,3.1439511164239633,1.111731843575419
470,Hf:0.2|Nb:0.2|Ti:0.2|V:0.2|Zr:0.2,1463.0,1140.0,borg,3.0569048513364727,3.1652443261253107,1.2833333333333334
471,Hf:0.2|Nb:0.2|Ti:0.2|V:0.2|Zr:0.2,1376.0,1120.0,borg,3.0492180226701815,3.1386184338994925,1.2285714285714286
472,Hf:0.2|Nb:0.2|Ti:0.2|V:0.2|Zr:0.2,1463.0,1170.0,borg,3.0681858617461617,3.1652443261253107,1.2504273504273504
484,Hf:0.1219512195|Mo:0.1219512195|Nb:0.243902439|Si:0.0243902439|Ti:0.243902439|Zr:0.243902439,2150.0,1350.0,borg,3.130333768495006,3.3324384599156054,1.5925925925925926
485,Hf:0.1162790698|Mo:0.1162790698|Nb:0.2325581395|Si:0.06976744186|Ti:0.2325581395|Zr:0.2325581395,1950.0,1370.0,borg,3.1367205671564067,3.290034611362518,1.4233576642335766
486,Hf:0.1111111111|Mo:0.1111111111|Nb:0.2222222222|Si:0.1111111111|Ti:0.2222222222|Zr:0.2222222222,1900.0,1600.0,borg,3.2041199826559246,3.278753600952829,1.1875
487,Hf:0.1063829787|Mo:0.1063829787|Nb:0.2127659574|Si:0.1489361702|Ti:0.2127659574|Zr:0.2127659574,1900.0,1550.0,borg,3.1903316981702914,3.278753600952829,1.2258064516129032
488,Hf:0.1020408163|Mo:0.1020408163|Nb:0.2040816327|Si:0.1836734694|Ti:0.2040816327|Zr:0.2040816327,2000.0,1650.0,borg,3.2174839442139063,3.3010299956639813,1.2121212121212122
489,Hf:0.125|Mo:0.125|Nb:0.25|Ti:0.25|Zr:0.25,1500.0,1150.0,borg,3.060697840353612,3.1760912590556813,1.3043478260869565
511,Hf:0.2325581395|Mo:0.1162790698|Nb:0.2325581395|Si:0.06976744186|Ti:0.2325581395|V:0.1162790698,430.0,398.0,borg,2.5998830720736876,2.6334684555795866,1.0804020100502512
512,Hf:0.2325581395|Mo:0.1162790698|Nb:0.2325581395|Si:0.06976744186|Ti:0.2325581395|V:0.1162790698,2016.0,1617.0,borg,3.208710019906401,3.3044905277734875,1.2467532467532467
513,Hf:0.2325581395|Mo:0.1162790698|Nb:0.2325581395|Si:0.06976744186|Ti:0.2325581395|V:0.1162790698,187.0,166.0,borg,2.220108088040055,2.271841606536499,1.1265060240963856
514,Hf:0.2222222222|Mo:0.1111111111|Nb:0.2222222222|Si:0.1111111111|Ti:0.2222222222|V:0.1111111111,696.0,614.0,borg,2.788168371141168,2.842609239610562,1.1335504885993486
515,Hf:0.2222222222|Mo:0.1111111111|Nb:0.2222222222|Si:0.1111111111|Ti:0.2222222222|V:0.1111111111,2052.0,1787.0,borg,3.252124552505644,3.3121773564397787,1.14829322887521
516,Hf:0.2222222222|Mo:0.1111111111|Nb:0.2222222222|Si:0.1111111111|Ti:0.2222222222|V:0.1111111111,219.0,188.0,borg,2.27415784926368,2.3404441148401185,1.1648936170212767
517,Hf:0.2127659574|Mo:0.1063829787|Nb:0.2127659574|Si:0.1489361702|Ti:0.2127659574|V:0.1063829787,741.0,673.0,borg,2.828015064223977,2.869818207979328,1.1010401188707282
518,Hf:0.2127659574|Mo:0.1063829787|Nb:0.2127659574|Si:0.1489361702|Ti:0.2127659574|V:0.1063829787,2242.0,2134.0,borg,3.329194415088451,3.3506356082589543,1.0506091846298031
519,Hf:0.2127659574|Mo:0.1063829787|Nb:0.2127659574|Si:0.1489361702|Ti:0.2127659574|V:0.1063829787,268.0,235.0,borg,2.3710678622717363,2.428134794028789,1.1404255319148937
520,Hf:0.25|Mo:0.125|Nb:0.25|Ti:0.25|V:0.125,394.0,368.0,borg,2.5658478186735176,2.595496221825574,1.0706521739130435
523,Hf:0.2753673898|Nb:0.04968509447|Ta:0.04968509447|Ti:0.3498950315|Zr:0.2753673898,995.0,540.0,borg,2.7323937598229686,2.9978230807457256,1.8425925925925926
524,Al:0.05882352941|Nb:0.2352941176|Ta:0.2352941176|Ti:0.2352941176|Zr:0.2352941176,408.0,366.0,borg,2.5634810853944106,2.61066016308988,1.1147540983606556
525,Al:0.05882352941|Nb:0.2352941176|Ta:0.2352941176|Ti:0.2352941176|Zr:0.2352941176,1830.0,1745.0,borg,3.241795431295199,3.2624510897304293,1.0487106017191976
526,Al:0.1111111111|Mo:0.1111111111|Nb:0.2222222222|Ta:0.1111111111|Ti:0.2222222222|Zr:0.2222222222,646.0,579.0,borg,2.762678563727436,2.8102325179950842,1.1157167530224525
527,Al:0.1111111111|Mo:0.1111111111|Nb:0.2222222222|Ta:0.1111111111|Ti:0.2222222222|Zr:0.2222222222,2460.0,2350.0,borg,3.3710678622717363,3.3909351071033793,1.0468085106382978
528,Al:0.2|Mo:0.1|Nb:0.2|Ta:0.1|Ti:0.2|Zr:0.2,2370.0,2197.0,borg,3.3418300569205104,3.374748346010104,1.078743741465635
529,Al:0.2222222222|Mo:0.1111111111|Nb:0.2222222222|Ta:0.1111111111|Ti:0.2222222222|Zr:0.1111111111,1019.0,935.0,borg,2.9708116108725178,3.0081741840064264,1.0898395721925134
531,Al:0.25|Nb:0.25|Ta:0.125|Ti:0.25|Zr:0.125,542.0,535.0,borg,2.7283537820212285,2.733999286538387,1.0130841121495326
532,Al:0.25|Nb:0.25|Ta:0.125|Ti:0.25|Zr:0.125,1357.0,1352.0,borg,3.130976691605617,3.132579847659737,1.003698224852071
533,Hf:0.1818181818|Nb:0.1818181818|Si:0.09090909091|Ti:0.1818181818|V:0.1818181818|Zr:0.1818181818,1335.0,1273.0,borg,3.1048284036536553,3.125481265700594,1.0487038491751768
534,Hf:0.1818181818|Nb:0.1818181818|Si:0.09090909091|Ti:0.1818181818|V:0.1818181818|Zr:0.1818181818,651.0,597.0,borg,2.775974331129369,2.813580988568192,1.0904522613065326
535,Hf:0.1818181818|Nb:0.1818181818|Si:0.09090909091|Ti:0.1818181818|V:0.1818181818|Zr:0.1818181818,107.0,102.0,borg,2.0086001717619175,2.0293837776852097,1.0490196078431373
536,Hf:0.1818181818|Nb:0.1818181818|Si:0.09090909091|Ti:0.1818181818|V:0.1818181818|Zr:0.1818181818,1611.0,1483.0,borg,3.1711411510283822,3.207095540419218,1.086311530681052
537,Hf:0.1818181818|Nb:0.1818181818|Si:0.09090909091|Ti:0.1818181818|V:0.1818181818|Zr:0.1818181818,1252.0,920.0,borg,2.963787827345555,3.097604328874411,1.3608695652173912
538,Hf:0.1818181818|Nb:0.1818181818|Si:0.09090909091|Ti:0.1818181818|V:0.1818181818|Zr:0.1818181818,427.0,371.0,borg,2.569373909615046,2.630427875025024,1.150943396226415
539,Hf:0.1818181818|Nb:0.1818181818|Si:0.09090909091|Ti:0.1818181818|V:0.1818181818|Zr:0.1818181818,1643.0,1540.0,borg,3.187520720836463,3.215637563435062,1.066883116883117
543,Hf:0.2|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,840.0,830.0,borg,2.9190780923760737,2.9242792860618816,1.0120481927710843
544,Hf:0.2|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,1295.0,1202.0,borg,3.079904467666721,3.1122697684172707,1.0773710482529117
545,Hf:0.2|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,1334.0,1303.0,borg,3.1149444157125847,3.12515582958053,1.0237912509593246
546,Hf:0.2|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,1262.0,1145.0,borg,3.0588054866759067,3.1010593549081156,1.1021834061135372
547,Hf:0.2|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,974.0,958.0,borg,2.9813655090785445,2.9885589568786157,1.0167014613778707
548,Hf:0.2|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,959.0,944.0,borg,2.974971994298069,2.9818186071706636,1.0158898305084745
549,Hf:0.2|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,953.0,940.0,borg,2.9731278535996988,2.979092900638326,1.0138297872340425
550,Hf:0.2|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,1080.0,940.0,borg,2.9731278535996988,3.03342375548695,1.148936170212766
553,Hf:0.2|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,862.0,828.0,borg,2.9180303367848803,2.9355072658247128,1.041062801932367
554,Hf:0.2|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,856.0,827.0,borg,2.9175055095525466,2.932473764677153,1.0350665054413544
555,Hf:0.2|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,869.0,820.0,borg,2.9138138523837167,2.9390197764486663,1.0597560975609757
556,Hf:0.2|Nb:0.2|Ta:0.2|Ti:0.2|Zr:0.2,810.0,803.0,borg,2.904715545278681,2.90848501887865,1.0087173100871731
557,Al:0.04761904762|Mo:0.2380952381|Ta:0.2380952381|Ti:0.2380952381|V:0.2380952381,1249.0,1021.0,borg,3.0090257420869104,3.0965624383741357,1.2233104799216454
558,Al:0.1304347826|Mo:0.2173913043|Ta:0.2173913043|Ti:0.2173913043|V:0.2173913043,1033.0,962.0,borg,2.983175072037813,3.0141003215196207,1.0738045738045738
56,Al:0.175|Co:0.075|Cr:0.25|Fe:0.25|Ni:0.25,2635.0,2033.0,borg,3.3081373786380386,3.4207806195485655,1.2961141170683719
560,Mo:0.25|Ta:0.25|Ti:0.25|V:0.25,1454.0,1221.0,borg,3.0867156639448825,3.162564406523019,1.1908271908271908
562,Hf:0.25|Nb:0.25|Ta:0.25|Zr:0.25,2200.0,2100.0,borg,3.322219294733919,3.342422680822206,1.0476190476190477
563,Hf:0.25|Nb:0.25|Ta:0.25|Zr:0.25,2030.0,2020.0,borg,3.305351369446624,3.307496037913213,1.004950495049505
564,Hf:0.25|Nb:0.25|Ta:0.25|Zr:0.25,2010.0,1950.0,borg,3.290034611362518,3.303196057420489,1.0307692307692307
565,Hf:0.25|Nb:0.25|Ta:0.25|Zr:0.25,1800.0,1315.0,borg,3.1189257528257768,3.255272505103306,1.3688212927756653
566,Hf:0.2941176471|Ta:0.1176470588|Ti:0.2941176471|Zr:0.2941176471,1100.0,400.0,borg,2.6020599913279625,3.041392685158225,2.75
567,Hf:0.2857142857|Ta:0.1428571429|Ti:0.2857142857|Zr:0.2857142857,1100.0,700.0,borg,2.845098040014257,3.041392685158225,1.5714285714285714
568,Hf:0.2777777778|Ta:0.1666666667|Ti:0.2777777778|Zr:0.2777777778,1100.0,800.0,borg,2.9030899869919438,3.041392685158225,1.375
569,Hf:0.25|Ta:0.25|Ti:0.25|Zr:0.25,1500.0,1500.0,borg,3.1760912590556813,3.1760912590556813,1.0
570,Mo:0.2352941176|Nb:0.2352941176|Ta:0.2352941176|Ti:0.05882352941|W:0.2352941176,1197.0,1109.0,borg,3.04493154614916,3.0780941504064105,1.079350766456267
571,Mo:0.2222222222|Nb:0.2222222222|Ta:0.2222222222|Ti:0.1111111111|W:0.2222222222,1578.0,1211.0,borg,3.0831441431430524,3.1981069988734014,1.3030553261767135
572,Mo:0.2105263158|Nb:0.2105263158|Ta:0.2105263158|Ti:0.1578947368|W:0.2105263158,1593.0,1304.0,borg,3.1152775913959014,3.2022157758011316,1.2216257668711656
573,Mo:0.2|Nb:0.2|Ta:0.2|Ti:0.2|W:0.2,1910.0,1455.0,borg,3.162862993321926,3.2810333672477277,1.3127147766323024
574,Mo:0.25|Nb:0.25|Ta:0.25|W:0.25,1148.0,996.0,borg,2.998259338423699,3.059941888061955,1.1526104417670682
575,Mo:0.2|Nb:0.2|Ta:0.2|Ti:0.2|V:0.2,2450.0,1400.0,borg,3.146128035678238,3.3891660843645326,1.75
576,Mo:0.1666666667|Nb:0.1666666667|Ta:0.1666666667|Ti:0.1666666667|V:0.1666666667|W:0.1666666667,1590.0,973.0,borg,2.988112840268352,3.2013971243204513,1.634121274409044
577,Mo:0.1666666667|Nb:0.1666666667|Ta:0.1666666667|Ti:0.1666666667|V:0.1666666667|W:0.1666666667,1180.0,791.3,borg,2.8983411657275093,3.0718820073061255,1.4912169847087073
578,Mo:0.1666666667|Nb:0.1666666667|Ta:0.1666666667|Ti:0.1666666667|V:0.1666666667|W:0.1666666667,1105.0,752.8,borg,2.8766796104192003,3.0433622780211294,1.467853347502657
579,Mo:0.1666666667|Nb:0.1666666667|Ta:0.1666666667|Ti:0.1666666667|V:0.1666666667|W:0.1666666667,696.0,659.0,borg,2.8188854145940097,2.842609239610562,1.0561456752655538
580,Mo:0.1666666667|Nb:0.1666666667|Ta:0.1666666667|Ti:0.1666666667|V:0.1666666667|W:0.1666666667,2135.0,1515.0,borg,3.180412632838324,3.329397879361043,1.4092409240924093
581,Mo:0.2|Nb:0.2|Ta:0.2|Ti:0.2|W:0.2,1681.0,689.0,borg,2.8382192219076257,3.225567713439471,2.439767779390421
582,Mo:0.2|Nb:0.2|Ta:0.2|Ti:0.2|W:0.2,1618.0,674.0,borg,2.82865989653532,3.2089785172762535,2.400593471810089
583,Mo:0.2|Nb:0.2|Ta:0.2|Ti:0.2|W:0.2,1426.0,620.0,borg,2.792391689498254,3.154119525515847,2.3
