budget,repeat,method,scope,evaluation_rows,rmse,mae,r2,spearman,selected_alpha,selected_correction_weight,mean_absolute_correction,active_training_rows,inner_hurdle_fallback_folds,training_scaffolds,insufficient_scaffold_abstention,target_only_rmse,relative_rmse_gain
120,141,scalar_optical_residual,full_scaffold_separated_evaluation,452,0.5717911278617502,0.3030762287331432,0.16346352139309828,0.5072998754013757,100.0,0.1,0.0036262130607984007,47,0,58,False,0.572217053895782,0.0007443434814324361
120,141,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,452,0.5763547088546376,0.31000141971605677,0.15005709966045655,0.47697014250372316,1000.0,1.0,0.04323294380619391,47,0,58,False,0.572217053895782,-0.007230918636006142
120,141,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,452,0.5748789556706704,0.30616513521582633,0.1544040759244002,0.4771372802489213,1000.0,0.75,0.03343707012534797,47,0,58,False,0.572217053895782,-0.004651909195584994
120,141,state_blind_pretrained_residual,full_scaffold_separated_evaluation,452,0.5719704605654256,0.3027524840020415,0.16293870781523478,0.505829389252903,1000.0,0.1,0.003947787151542901,47,0,58,False,0.572217053895782,0.00043094369291795634
120,141,target_only_direct_regression,full_scaffold_separated_evaluation,452,0.5810890795949449,0.30599813793287145,0.13603631783352965,0.474221724291775,,,,47,0,58,False,0.572217053895782,-0.015504650968998843
120,142,scalar_optical_residual,dynamic_hard_ood_40pct,181,0.4029332850839171,0.20895507379809328,0.03583176254467679,0.2287812457644424,0.1,0.0,0.0,53,0,61,False,0.4029332850839171,0.0
120,142,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,181,0.4029332850839171,0.20895507379809328,0.03583176254467679,0.2287812457644424,0.1,0.0,0.0,53,0,61,False,0.4029332850839171,0.0
120,142,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,181,0.4029332850839171,0.20895507379809328,0.03583176254467679,0.2287812457644424,0.1,0.0,0.0,53,0,61,False,0.4029332850839171,0.0
120,142,state_blind_pretrained_residual,dynamic_hard_ood_40pct,181,0.4029332850839171,0.20895507379809328,0.03583176254467679,0.2287812457644424,0.1,0.0,0.0,53,0,61,False,0.4029332850839171,0.0
120,142,target_only_direct_regression,dynamic_hard_ood_40pct,181,0.4074585127536788,0.21817894279806893,0.014053561533848735,0.22300669719845873,,,,53,0,61,False,0.4029332850839171,-0.011230711974611892
120,142,scalar_optical_residual,full_scaffold_separated_evaluation,451,0.5434977639009743,0.2905811749340042,0.1293165488994551,0.4422857731058697,0.1,0.0,0.0,53,0,61,False,0.5434977639009743,0.0
120,142,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,451,0.5434977639009743,0.2905811749340042,0.1293165488994551,0.4422857731058697,0.1,0.0,0.0,53,0,61,False,0.5434977639009743,0.0
120,142,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,451,0.5434977639009743,0.2905811749340042,0.1293165488994551,0.4422857731058697,0.1,0.0,0.0,53,0,61,False,0.5434977639009743,0.0
120,142,state_blind_pretrained_residual,full_scaffold_separated_evaluation,451,0.5434977639009743,0.2905811749340042,0.1293165488994551,0.4422857731058697,0.1,0.0,0.0,53,0,61,False,0.5434977639009743,0.0
120,142,target_only_direct_regression,full_scaffold_separated_evaluation,451,0.5525355169676552,0.2944399869203841,0.10011882620332802,0.4086268060266456,,,,53,0,61,False,0.5434977639009743,-0.01662886890612426
120,143,scalar_optical_residual,dynamic_hard_ood_40pct,174,0.4577996282016866,0.2332153511695301,-0.037440156675433434,0.21208805693613525,0.1,0.0,0.0,54,0,63,False,0.4577996282016866,0.0
120,143,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,174,0.4577996282016866,0.2332153511695301,-0.037440156675433434,0.21208805693613525,0.1,0.0,0.0,54,0,63,False,0.4577996282016866,0.0
120,143,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,174,0.4577996282016866,0.2332153511695301,-0.037440156675433434,0.21208805693613525,0.1,0.0,0.0,54,0,63,False,0.4577996282016866,0.0
120,143,state_blind_pretrained_residual,dynamic_hard_ood_40pct,174,0.4577996282016866,0.2332153511695301,-0.037440156675433434,0.21208805693613525,0.1,0.0,0.0,54,0,63,False,0.4577996282016866,0.0
120,143,target_only_direct_regression,dynamic_hard_ood_40pct,174,0.4555238005638357,0.24286060582703903,-0.02715108603789762,0.1832804634085707,,,,54,0,63,False,0.4577996282016866,0.004971230856588455
120,143,scalar_optical_residual,full_scaffold_separated_evaluation,435,0.5263613991746044,0.28705501131969235,0.07708940115043661,0.37086134592693365,0.1,0.0,0.0,54,0,63,False,0.5263613991746044,0.0
120,143,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,435,0.5263613991746044,0.28705501131969235,0.07708940115043661,0.37086134592693365,0.1,0.0,0.0,54,0,63,False,0.5263613991746044,0.0
120,143,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,435,0.5263613991746044,0.28705501131969235,0.07708940115043661,0.37086134592693365,0.1,0.0,0.0,54,0,63,False,0.5263613991746044,0.0
120,143,state_blind_pretrained_residual,full_scaffold_separated_evaluation,435,0.5263613991746044,0.28705501131969235,0.07708940115043661,0.37086134592693365,0.1,0.0,0.0,54,0,63,False,0.5263613991746044,0.0
120,143,target_only_direct_regression,full_scaffold_separated_evaluation,435,0.5315043561800413,0.2915110095459648,0.058966195422391565,0.36316203778737793,,,,54,0,63,False,0.5263613991746044,-0.009770771590587052
120,144,scalar_optical_residual,dynamic_hard_ood_40pct,181,0.5454175370353966,0.2546327190964531,0.1117716563622062,0.1496058336103851,0.1,0.0,0.0,51,0,65,False,0.5454175370353966,0.0
120,144,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,181,0.5485088818373668,0.2535182213940454,0.1016744323667258,0.12258272231793753,1000.0,1.0,0.042945565419708766,51,0,65,False,0.5454175370353966,-0.00566785002692264
120,144,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,181,0.5458295234958656,0.25350983212653866,0.11042928566832366,0.1629475189861931,1000.0,1.0,0.04331750148384901,51,0,65,False,0.5454175370353966,-0.0007553597610891981
120,144,state_blind_pretrained_residual,dynamic_hard_ood_40pct,181,0.5444065142666119,0.2516849774605476,0.11506156438305293,0.16423562150230492,1000.0,0.25,0.010575121806930278,51,0,65,False,0.5454175370353966,0.0018536675118297802
120,144,target_only_direct_regression,dynamic_hard_ood_40pct,181,0.581204720326965,0.2811050614847028,-0.00861331568132151,0.15123897315839405,,,,51,0,65,False,0.5454175370353966,-0.06561428788316694
120,144,scalar_optical_residual,full_scaffold_separated_evaluation,452,0.5544211497286403,0.314207633891691,0.15296560786422664,0.4437193751295284,0.1,0.0,0.0,51,0,65,False,0.5544211497286403,0.0
120,144,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,452,0.558914168684813,0.3157269112389355,0.13918127653889045,0.4422622840544408,1000.0,1.0,0.042945565419708766,51,0,65,False,0.5544211497286403,-0.008103981888807463
120,144,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,452,0.5585235731509411,0.319215405101502,0.14038401742588746,0.4583838714680903,1000.0,1.0,0.04331750148384901,51,0,65,False,0.5544211497286403,-0.007399471366322777
120,144,state_blind_pretrained_residual,full_scaffold_separated_evaluation,452,0.5544283039794339,0.3136760272788825,0.15294374745874428,0.45618547985331714,1000.0,0.25,0.010575121806930278,51,0,65,False,0.5544211497286403,-1.2904000500456063e-05
120,144,target_only_direct_regression,full_scaffold_separated_evaluation,452,0.5687053277103791,0.3239153985094403,0.10875714804757686,0.42936626669933176,,,,51,0,65,False,0.5544211497286403,-0.025764128927495102
120,145,scalar_optical_residual,dynamic_hard_ood_40pct,180,0.5769024622389993,0.3271089901185264,0.00022916054012189768,0.20294230876634609,0.1,0.0,0.0,52,0,69,False,0.5769024622389993,0.0
120,145,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,180,0.5769024622389993,0.3271089901185264,0.00022916054012189768,0.20294230876634609,0.1,0.0,0.0,52,0,69,False,0.5769024622389993,0.0
120,145,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,180,0.5853569106751887,0.3387052424151204,-0.02928864159561151,0.18993674210120626,0.1,0.1,0.03555118817448856,52,0,69,False,0.5769024622389993,-0.014654900940060217
120,145,state_blind_pretrained_residual,dynamic_hard_ood_40pct,180,0.5769024622389993,0.3271089901185264,0.00022916054012189768,0.20294230876634609,0.1,0.0,0.0,52,0,69,False,0.5769024622389993,0.0
120,145,target_only_direct_regression,dynamic_hard_ood_40pct,180,0.5763668540873288,0.2788586491788027,0.002084714532685661,0.18118140929596743,,,,52,0,69,False,0.5769024622389993,0.0009284206373323439
120,145,scalar_optical_residual,full_scaffold_separated_evaluation,448,0.5254168409408329,0.33090814718632283,0.06770070620163016,0.41655681291625785,0.1,0.0,0.0,52,0,69,False,0.5254168409408329,0.0
120,145,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,448,0.5254168409408329,0.33090814718632283,0.06770070620163016,0.41655681291625785,0.1,0.0,0.0,52,0,69,False,0.5254168409408329,0.0
120,145,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,448,0.5311116850449752,0.3408956792359919,0.047381326561256265,0.3797531501232135,0.1,0.1,0.03555118817448856,52,0,69,False,0.5254168409408329,-0.010838716349374942
120,145,state_blind_pretrained_residual,full_scaffold_separated_evaluation,448,0.5254168409408329,0.33090814718632283,0.06770070620163016,0.41655681291625785,0.1,0.0,0.0,52,0,69,False,0.5254168409408329,0.0
120,145,target_only_direct_regression,full_scaffold_separated_evaluation,448,0.5128879126274295,0.2929343569504108,0.1116332291014539,0.4231683111510308,,,,52,0,69,False,0.5254168409408329,0.02384569229065544
120,146,scalar_optical_residual,dynamic_hard_ood_40pct,136,0.6413419457848265,0.23607286953119017,-0.04621101404121131,0.26876315452312627,0.1,0.0,0.0,53,0,34,False,0.6413419457848265,0.0
120,146,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,136,0.6408195797766918,0.23672422747395483,-0.044507453207690784,0.2809304887408367,1000.0,0.1,0.004081739883701025,53,0,34,False,0.6413419457848265,0.0008144890749278512
120,146,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,136,0.6404975011012527,0.23766034873698677,-0.04345776918999067,0.2726657164915763,1000.0,0.25,0.009884062239320713,53,0,34,False,0.6413419457848265,0.0013166840078430234
120,146,state_blind_pretrained_residual,dynamic_hard_ood_40pct,136,0.6419785615979693,0.23990889878033445,-0.048289047586319356,0.22780514131297547,100.0,0.1,0.011681983654543895,53,0,34,False,0.6413419457848265,-0.0009926308692685605
120,146,target_only_direct_regression,dynamic_hard_ood_40pct,136,0.6432589532958033,0.25234104831368304,-0.05247472968601952,0.19211257417941394,,,,53,0,34,False,0.6413419457848265,-0.002989056810608101
120,146,scalar_optical_residual,full_scaffold_separated_evaluation,338,0.6609224527282068,0.30593701850674765,0.007603242892802453,0.35423562493917987,0.1,0.0,0.0,53,0,34,False,0.6609224527282068,0.0
120,146,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,338,0.6606769044355283,0.3067161176857086,0.008340503555316126,0.34959450213765497,1000.0,0.1,0.004081739883701025,53,0,34,False,0.6609224527282068,0.00037152360562867727
120,146,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,338,0.6605621823047144,0.3078682734686186,0.00868486374838151,0.34223384412948527,1000.0,0.25,0.009884062239320713,53,0,34,False,0.6609224527282068,0.0005451024125527156
120,146,state_blind_pretrained_residual,full_scaffold_separated_evaluation,338,0.66147216646244,0.30953609039342045,0.005951729934124517,0.3248381683572122,100.0,0.1,0.011681983654543895,53,0,34,False,0.6609224527282068,-0.0008317371152455641
120,146,target_only_direct_regression,full_scaffold_separated_evaluation,338,0.6584783046314298,0.3126683004934826,0.014929608222832513,0.32580192726785306,,,,53,0,34,False,0.6609224527282068,0.0036980860412411808
120,147,scalar_optical_residual,dynamic_hard_ood_40pct,180,0.6505651679311515,0.2709386649808012,0.07427918619874718,0.2629482272816344,100.0,1.0,0.03958953485031528,56,0,67,False,0.652913565788745,0.0035967974639286252
120,147,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,180,0.6541675630982164,0.26731590051029885,0.06399875517893105,0.2586635426461943,0.1,0.1,0.02726464179898146,56,0,67,False,0.652913565788745,-0.0019206176363582245
120,147,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,180,0.6513636900620976,0.2527441206343435,0.0720052795829973,0.2691696792700274,1000.0,1.0,0.027453246684179415,56,0,67,False,0.652913565788745,0.0023737839246380683
120,147,state_blind_pretrained_residual,dynamic_hard_ood_40pct,180,0.650363793682477,0.25753593716599255,0.07485218792443449,0.2766325132000057,1000.0,0.75,0.022223111439064032,56,0,67,False,0.652913565788745,0.003905221517625892
120,147,target_only_direct_regression,dynamic_hard_ood_40pct,180,0.6724686475696637,0.2676123177147334,0.01089477322532062,0.23280676451508747,,,,56,0,67,False,0.652913565788745,-0.02995049085447534
120,147,scalar_optical_residual,full_scaffold_separated_evaluation,448,0.6073606594914539,0.3045281485753919,0.10151015777918093,0.39173534780454766,100.0,1.0,0.03958953485031528,56,0,67,False,0.6119375315219152,0.007479312502827585
120,147,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,448,0.6104087238074224,0.29780588063155883,0.09246931257767399,0.3976911708029315,0.1,0.1,0.02726464179898146,56,0,67,False,0.6119375315219152,0.00249830682993182
120,147,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,448,0.6050053421127254,0.29164885471271484,0.1084652523739621,0.4071979756570934,1000.0,1.0,0.027453246684179415,56,0,67,False,0.6119375315219152,0.011328263183905668
120,147,state_blind_pretrained_residual,full_scaffold_separated_evaluation,448,0.6055333518465364,0.293254503466437,0.10690842499621234,0.4178046373274292,1000.0,0.75,0.022223111439064032,56,0,67,False,0.6119375315219152,0.01046541410763169
120,147,target_only_direct_regression,full_scaffold_separated_evaluation,448,0.6234601483616027,0.29303548848943634,0.053245773128823504,0.3423727283424607,,,,56,0,67,False,0.6119375315219152,-0.018829727294271726
120,148,scalar_optical_residual,dynamic_hard_ood_40pct,179,0.6703935147403178,0.3368433881220023,0.10252962261635146,0.30363874759405773,10.0,0.25,0.016151035610337358,55,0,39,False,0.6740031578245772,0.005355528445756711
120,148,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,179,0.6740031578245772,0.337077795380481,0.09283898831677051,0.3149712860026878,0.1,0.0,0.0,55,0,39,False,0.6740031578245772,0.0
120,148,state_aligned_pretrained_residual,dynamic_hard_ood_40pct,179,0.6739559830118964,0.3404078648987265,0.0929659718557706,0.3303294779137336,1000.0,0.5,0.027947909513447212,55,0,39,False,0.6740031578245772,6.999197575432265e-05
120,148,state_blind_pretrained_residual,dynamic_hard_ood_40pct,179,0.6786576588398292,0.34546301814744174,0.0802664620042921,0.327842616958057,100.0,0.25,0.04778285703017605,55,0,39,False,0.6740031578245772,-0.006905755501613579
120,148,target_only_direct_regression,dynamic_hard_ood_40pct,179,0.6909683178396767,0.34673026526248685,0.04659640899339079,0.28597110652291935,,,,55,0,39,False,0.6740031578245772,-0.025170742626572432
120,148,scalar_optical_residual,full_scaffold_separated_evaluation,446,0.569669244525472,0.3297790479151885,0.0968147566890577,0.3988677554943727,10.0,0.25,0.016151035610337358,55,0,39,False,0.5693928740903369,-0.0004853774040930786
120,148,shuffled_source_pretrained_residual,full_scaffold_separated_evaluation,446,0.5693928740903369,0.32395042762753057,0.0976908901720015,0.4052900390712117,0.1,0.0,0.0,55,0,39,False,0.5693928740903369,0.0
120,148,state_aligned_pretrained_residual,full_scaffold_separated_evaluation,446,0.5715870049083372,0.331883340964121,0.09072347339547404,0.418899177780737,1000.0,0.5,0.027947909513447212,55,0,39,False,0.5693928740903369,-0.003853456756910943
120,148,state_blind_pretrained_residual,full_scaffold_separated_evaluation,446,0.5920901047829875,0.34122826138290774,0.024321145407067535,0.40371784123326965,100.0,0.25,0.04778285703017605,55,0,39,False,0.5693928740903369,-0.03986216148017615
120,148,target_only_direct_regression,full_scaffold_separated_evaluation,446,0.5724120768124041,0.31595795441651586,0.08809654181813353,0.39215734026422283,,,,55,0,39,False,0.5693928740903369,-0.005302494743880878
120,149,scalar_optical_residual,dynamic_hard_ood_40pct,153,0.6810437468807559,0.2775777433181715,-0.007298927188624349,0.2720349542125667,0.1,0.5,0.03814913536556264,49,0,4,False,0.689089783974227,0.011676326192309527
120,149,shuffled_source_pretrained_residual,dynamic_hard_ood_40pct,153,2.220512713007504,0.7449150077596244,-9.708160693523253,0.07522346286324755,0.1,0.1,0.2970712489761013,49,0,4,False,0.689089783974227,-2.2223851878938237
