canonical_smiles,solid_real__absorption_nm__mean,solid_real__absorption_nm__std,solid_real__emission_nm__mean,solid_real__emission_nm__std,solid_real__quantum_yield__mean,solid_real__quantum_yield__std,solid_shuffled__absorption_nm__mean,solid_shuffled__absorption_nm__std,solid_shuffled__emission_nm__mean,solid_shuffled__emission_nm__std,solid_shuffled__quantum_yield__mean,solid_shuffled__quantum_yield__std,global_state_blind__absorption_nm__mean,global_state_blind__absorption_nm__std,global_state_blind__emission_nm__mean,global_state_blind__emission_nm__std,global_state_blind__quantum_yield__mean,global_state_blind__quantum_yield__std
CCCCCCCCC(CCCC)COc1c2sc3c4sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc4n(CC(CC)CCCC)c3c2c(OCC(CCCC)CCCCCCCC)c2sc3c4sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc4n(CC(CC)CCCC)c3c12,560.86487,17.211536,674.5326,18.032305,-0.03439528,0.052668642,377.1318,33.487705,544.83527,30.5451,0.33994937,0.13471198,593.37634,18.414585,656.1115,13.340698,0.17899783,0.040131547
CCCCCCCCC(CCCC)Cc1cc(-c2nc3cc4sc(-c5cc(CC(CCCC)CCCCCCCC)c(-c6cc7c(-c8ccc(CC(CC)CCCC)s8)c8sc(C)cc8c(-c8ccc(CC(CC)CCCC)s8)c7s6)s5)nc4cc3s2)sc1C,475.44745,12.608478,627.5189,12.698157,-0.086305425,0.014694803,378.1921,11.441579,521.8755,25.37077,0.47540247,0.13851129,452.6933,10.803363,525.3949,11.971252,0.43490332,0.0654695
CCCCCCCCC(CCCCCC)C(=O)c1ccc(/C=C/c2cc(-c3cccs3)sc2-c2ccc(-c3cccs3)s2)s1,467.65118,17.20472,633.2167,16.662691,0.024956917,0.037307452,411.24777,11.65975,545.45917,61.52653,0.46544966,0.04404664,430.84326,11.318498,525.16846,6.5633426,0.15256074,0.03418425
CCCCCCCCC(CCCCCC)C(=O)n1c2ccsc2c2sc(-c3cc(CC(CC)CCCC)c(-c4nc5sc(-c6sccc6CC(CC)CCCC)nc5s4)s3)cc21,471.1753,13.3209915,650.6448,14.750759,-0.040054303,0.023329172,383.28235,23.918756,517.9144,30.595518,0.46290293,0.103629135,447.65448,13.355086,514.9011,17.779,0.4544507,0.067194946
CCCCCCCCC(CCCCCC)C(=O)n1c2ccsc2c2sc(-c3scc4c3C(=O)N(CC(CC)CCCC)C4=O)cc21,467.89282,11.608471,606.24304,9.304937,0.03933213,0.024517866,400.7378,12.452674,537.3289,27.9619,0.40960684,0.090173006,463.32428,18.100523,541.5605,15.70063,0.2579403,0.043129757
CCCCCCCCC(CCCCCC)CCCOc1cnc2cc(F)c(F)c(-c3cccs3)c2n1,389.14703,13.099942,506.83282,15.075779,0.056721352,0.06478083,427.35178,3.8844106,532.4704,21.245508,0.40785292,0.09554379,371.41913,24.33379,492.58954,23.37556,0.15564135,0.03440811
CCCCCCCCC(CCCCCC)CCOC(=O)c1csc(-c2cc(C(=O)OCCC(CCCCCC)CCCCCCCC)c(-c3ccc(-c4sccc4Cl)s3)s2)c1,400.82153,18.724329,543.9867,14.708325,0.02125975,0.05652347,443.79907,32.15601,538.1148,25.371107,0.47218838,0.19720784,397.63412,10.000204,512.9269,6.162029,0.22153115,0.03957066
CCCCCCCCC(CCCCCC)CCOc1cnc2cc(F)c(F)c(-c3cccs3)c2n1,388.02148,11.34428,506.40546,14.840797,0.06789581,0.06301236,424.81995,7.1413374,529.05176,21.299404,0.39393285,0.095453784,372.61612,25.63214,493.72443,22.219109,0.14010309,0.04200608
CCCCCCCCC(CCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCC)CCCCCCCC)c3cc(-c4cc5c(OCC(CC)CCCC)c6sccc6c(OCC(CC)CCCC)c5s4)ccc32)c2ccccc21,449.36386,11.338568,571.18396,14.93502,-0.051533412,0.03726986,406.43945,25.200977,552.9682,19.771425,0.45054927,0.12274824,519.848,13.784048,597.73737,19.284346,0.2701146,0.061008446
CCCCCCCCC(CCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCC)CCCCCCCC)c3cc(-c4ccc(-c5cc6c(OCC(CC)CCCC)c7sc(-c8cccs8)cc7c(OCC(CC)CCCC)c6s5)s4)ccc32)c2ccccc21,475.80826,18.253273,612.60187,17.087141,-0.05445961,0.038896237,404.41638,22.816908,544.01715,5.7149034,0.454263,0.11293437,536.1725,11.513356,615.33344,13.753149,0.2051526,0.05176517
CCCCCCCCC(CCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCC)CCCCCCCC)c3cc(-c4cccs4)ccc32)c2ccccc21,444.43774,8.1245,567.4108,12.137901,-0.025002008,0.03294358,431.04752,50.136635,557.6859,24.558187,0.51968676,0.18193942,516.5923,22.416521,596.81934,22.139652,0.34360415,0.10483209
CCCCCCCCC(CCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCC)CCCCCCCC)c3ccccc32)c2ccccc21,435.2863,7.315249,550.30774,14.701252,-0.030937677,0.026160056,436.75195,60.194748,570.95905,38.19048,0.5064246,0.21559271,479.03085,22.004406,556.08606,20.78797,0.32900742,0.09686638
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3cc(C)c(-c4cccs4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cc(C)cs1,447.26382,9.987126,571.8902,14.523222,0.049728923,0.031258985,416.6569,37.189705,557.9287,11.609123,0.5810521,0.2260751,532.2125,4.9599175,609.6742,6.810975,0.31733721,0.062308438
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3cc4sc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)cc4s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cc2sccc2s1,500.93652,18.349634,655.4252,18.673807,-0.06403976,0.033342272,394.53296,38.326,538.5772,14.715142,0.51806116,0.1349392,556.021,19.13004,628.516,24.954473,0.24011138,0.09276894
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4c[c]5c(s4)-c4scc[c]4[Ge]5([CH2]C(CC)CCCC)[CH2]C(CC)CCCC)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,447.92474,8.586831,585.367,12.5053,-0.058229934,0.043002367,413.5983,40.044926,563.6188,29.841133,0.6301722,0.18242274,528.69446,5.3176093,590.1238,15.040687,0.30647165,0.09540163
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc(CCCCCC)c(-c5ccc(-c6ccc(-c7sc(C)cc7CCCCCC)s6)s5)s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)s1,453.79956,13.34196,610.31793,14.128088,0.019536188,0.023661364,401.34302,24.605118,539.42523,14.820167,0.5236729,0.13966307,524.4867,10.732051,610.8257,18.83766,0.23999445,0.050758444
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc(CCCCCC)c(-c5ccc(-c6sc(C)cc6CCCCCC)s5)s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)s1,446.9375,10.596073,596.0529,13.870641,0.018807178,0.024602393,403.27463,22.986729,542.48413,10.735047,0.5304653,0.15586548,526.7255,9.514853,614.7916,18.192822,0.2567891,0.061111353
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc(CCCCCC)c(-c5cccs5)s4)cn3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(-c2cc(CCCCCC)cs2)cn1,431.9892,9.564452,573.50037,11.162168,0.013322735,0.028067477,413.3691,27.723974,530.02856,8.004479,0.5471379,0.14358374,512.28375,17.349016,598.1715,22.723286,0.34500706,0.05818888
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc(CCCCCC)c(-c5cccs5)s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(-c2cc(CCCCCC)cs2)s1,452.29364,14.008814,611.1911,12.450034,-0.00723092,0.027168354,414.23874,28.207014,540.86255,14.113195,0.5570664,0.17673378,536.0969,8.385114,619.8913,15.076718,0.2273897,0.068250395
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc(F)c(-c5ccc(C6=C7C(=O)N(CC(CCCCCC)CCCCCCCC)C(c8ccc(-c9ccc%10c%11ccccc%11n(CCCCCCCC)c%10c9)s8)=C7C(=O)N6CC(CCCCCC)CCCCCCCC)s5)cc4F)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,453.54523,8.327646,586.8342,13.829892,0.01587769,0.035424214,421.26538,41.55654,562.3755,22.123833,0.5597236,0.22297923,560.0404,8.624733,636.34314,15.005107,0.3556567,0.087242596
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(-c6cc(SCCCC)c(SCCCCCC)s6)c6sccc6c(-c6cc(SCCCC)c(SCCCCCC)s6)c5s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,477.67075,13.726082,656.55133,8.680449,-0.05066254,0.035351727,387.6769,18.1085,511.4642,28.679289,0.4890956,0.1474397,540.7589,9.804338,640.75903,19.969889,0.087904595,0.076365665
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(-c6cc7sc(CC(CC)CCCC)cc7s6)c6sccc6c(-c6cc7sc(CC(CC)CCCC)cc7s6)c5s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,503.27814,15.437257,654.9574,19.276546,-0.06818758,0.030738138,395.34976,38.224686,537.80725,14.233763,0.5179084,0.1382936,539.9829,10.143933,613.277,15.32467,0.20285448,0.08026799
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sccc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)cn3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccccn1,455.3043,8.981478,590.75696,11.539139,-0.021662395,0.031717412,404.30698,31.12406,536.57697,16.526243,0.5311034,0.12440279,532.0314,12.174845,615.0709,19.212944,0.28410938,0.07181241
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sccc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,469.88217,13.5279045,617.6409,13.693294,-0.037437916,0.035382126,403.11044,33.346867,545.3752,11.726906,0.5468083,0.15373449,542.84827,11.534912,624.9863,18.648617,0.23197083,0.08631983
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(-c6ccc(CCCCCC)cc6)cc6c(cc(-c7ccc(CCCCCC)cc7)c7ccsc76)c5s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,465.5196,12.965288,592.155,15.259752,0.028798902,0.03598523,416.10034,47.7517,543.2627,24.20845,0.4800643,0.14195709,516.597,11.643514,593.9642,23.760458,0.28719342,0.09503604
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(-c6ccc(CCCCCC)s6)c6sccc6c(-c6ccc(CCCCCC)s6)c5s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,475.8374,11.969423,634.5122,13.227674,-0.010643589,0.035150208,402.51913,24.193941,527.82184,22.104681,0.50274044,0.16918036,547.748,10.094318,639.63965,17.527586,0.19421083,0.066490345
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(-c6ccc(SCC(CC)CCCC)s6)c6sccc6c(-c6ccc(SCC(CC)CCCC)s6)c5s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,473.14752,13.83974,633.3851,9.533133,-0.052606225,0.041673116,400.95667,33.31081,536.3942,8.492093,0.5499651,0.16344985,546.34344,11.095486,630.7588,21.88963,0.16283982,0.08407326
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(OCC(CC)CCCC)c6sccc6c(OCC(CC)CCCC)c5s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,461.4352,15.001982,598.8163,15.922334,-0.022578984,0.03901015,407.4584,31.02243,550.9988,11.465615,0.53146493,0.18890864,536.99054,7.476671,611.50806,17.740791,0.26119316,0.06559863
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(s4)c4sccc4n5CC(CC)CCCC)cn3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccccn1,448.51385,6.7235065,578.60803,9.073344,-0.0231776,0.02687164,413.96658,29.195557,541.49805,23.053055,0.54560834,0.16640638,537.8239,11.767264,600.9871,20.903574,0.39332858,0.061920837
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(s4)c4sccc4n5CC(CC)CCCC)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,465.77716,11.202502,610.78796,12.038696,-0.04035799,0.030321168,413.10306,30.925152,553.22754,8.194024,0.5611827,0.20126872,557.01953,8.931069,619.67975,16.27519,0.28568864,0.105391905
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5ccc6cccc7ccc(c4)c5c67)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C2=CC3=CC=C4CC=CC5=C4C3C(=C2)C=C5)s1,532.8928,24.453318,633.6128,14.205159,-0.03829484,0.06785181,408.40958,36.735657,551.64154,11.712523,0.5051957,0.144476,589.8297,22.620504,643.2451,23.10933,0.2775492,0.08388089
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc5sc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c7c(sc8ccsc87)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6c5s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,561.3568,18.698563,656.7681,15.275817,-0.04243492,0.046026986,389.21176,29.194292,533.1872,16.927244,0.40465152,0.21861915,561.7706,18.37369,614.29517,22.60259,0.2730678,0.10253091
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5cc(CCCCCC)c(-c6ccc(-c7ccc(-c8sccc8CCCCCC)s7)s6)s5)s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(-c2cccs2)s1,469.8627,20.881731,646.92914,13.8088455,0.003004402,0.02539967,407.26376,29.55059,532.18085,31.241604,0.53227454,0.1403338,527.9801,9.032083,609.94366,18.130764,0.18050084,0.060370084
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(C)s5)s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)s1,457.17252,14.736992,602.0209,15.969432,0.042785965,0.037338354,412.21994,36.571857,554.3767,1.2628889,0.5633158,0.1879039,551.0196,8.4976225,629.4914,18.12906,0.3059588,0.06345938
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(C6=C7C(=O)N(CC(CCCCCC)CCCCCCCC)C(c8ccc(-c9cc%10c(cc9F)c9cc(F)ccc9n%10CCCCCCCC)s8)=C7C(=O)N6CC(CCCCCC)CCCCCCCC)s5)cc4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,457.01187,8.675339,589.63635,13.852481,0.012842467,0.03310366,421.6547,41.76587,563.41583,22.937428,0.5652892,0.21998373,565.06104,9.484374,642.17804,15.510258,0.35489586,0.08146536
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(C6=C7C(=O)N(CC(CCCCCC)CCCCCCCC)C(c8ccc(-c9ccc%10c%11ccccc%11n(CCCCCCCC)c%10c9)s8)=C7C(=O)N6CC(CCCCCC)CCCCCCCC)s5)cc4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,457.10785,10.789003,592.6808,14.152056,0.006206453,0.033840194,425.79355,49.486385,559.4628,15.433568,0.5716134,0.21913825,571.48004,8.0100155,647.41144,15.175974,0.37504125,0.08091562
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc6c(c5)N(CC(CCCCCC)CCCCCCCC)C(=O)/C6=C5/C(=O)N(CC(CCCCCC)CCCCCCCC)c6cc(-c7cccs7)ccc65)s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,469.5189,12.700893,610.975,15.051407,-0.034909148,0.0367421,423.75375,43.27903,557.8305,8.00711,0.5668585,0.20029199,581.8019,11.70882,660.33453,15.425708,0.28987706,0.103750855
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5sc6c(CCC(CC)CCCC)c(-c7cccs7)sc6c5CCC(CC)CCCC)s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,451.9853,12.363606,599.6261,14.584462,-0.03578744,0.034356035,413.94034,34.880413,557.90094,7.708281,0.59150416,0.19001603,524.1639,11.483075,599.7456,23.565125,0.2354995,0.060710624
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(C)s4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(C)s1,448.81265,11.668585,582.1112,16.390635,0.04601395,0.039831057,414.62552,36.108753,560.04535,8.920567,0.5783612,0.21665096,551.048,7.0837975,628.89905,18.447248,0.3553559,0.085406646
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc(-c6cc(CCCCCC)c(-c7ccc(-c8ccc(-c9sccc9CCCCCC)s8)s7)s6)ccc4-5)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(-c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2ccccc2-3)s1,427.4986,15.79098,576.9587,16.624632,0.018536443,0.04016406,400.1935,34.730434,534.89966,24.3117,0.5238772,0.092114,506.673,3.0784137,577.743,12.243582,0.33905116,0.069130614
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccccc4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,446.02515,13.327324,576.8436,13.361516,0.025905227,0.04178988,445.0444,58.70809,566.5061,6.8724265,0.6095899,0.26267007,529.3367,4.8440833,607.1063,13.436507,0.32741743,0.07951979
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cccs4)cn3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccccn1,438.71997,11.195377,565.3647,11.87985,0.035962068,0.035289075,433.99966,46.8957,541.4456,19.898539,0.6010331,0.22170661,514.1851,12.164766,587.3355,21.11558,0.44191852,0.08473058
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cccs4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,454.6281,14.578974,599.1959,11.35525,0.016246606,0.040782712,430.7667,43.82829,558.4363,8.192189,0.6171603,0.25499773,539.18567,6.4581623,616.1076,14.0161495,0.2885619,0.0804639
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4scc5c4OCCO5)cc3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccccc1,431.00665,9.857424,559.98224,15.724913,0.10852863,0.030882347,422.6287,26.045012,557.48676,31.655163,0.5869033,0.2517504,496.42984,5.394812,580.16534,7.524945,0.46704236,0.047774993
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4scc5c4OCCO5)cn3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccccn1,438.3269,10.641106,577.1369,13.594467,0.0829718,0.031412523,409.8846,13.196613,527.55676,43.979042,0.592205,0.21458985,515.9093,8.994898,593.90125,15.352816,0.44474483,0.050778773
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4scc5c4OCCO5)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,456.62534,16.100779,611.8167,16.465706,0.06491453,0.034338374,407.136,22.543213,540.2453,47.072445,0.60139436,0.23952955,542.477,10.385058,624.569,13.380953,0.30587798,0.06182997
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3cccs3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccc(-c2ccc(-c3ccc(C4=C5C(=O)N(CC(CCCCCC)CCCCCCCC)C(c6ccc(-c7cccs7)cn6)=C5C(=O)N4CC(CCCCCC)CCCCCCCC)s3)s2)cn1,462.69687,13.0650015,605.7013,14.03918,0.0006332576,0.037109006,425.02982,42.81472,551.32074,12.490734,0.6028335,0.21845727,569.92645,13.592775,645.2345,23.714643,0.34219116,0.0743346
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ncc(-c4cccs4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1nccs1,461.29004,12.665376,618.34503,14.628089,0.010430092,0.039038785,419.31534,28.008972,533.2481,22.423552,0.6144441,0.22206984,535.80566,14.03252,606.7855,21.468826,0.3170746,0.06353095
CCCCCCCCC(CCCCCC)CN1C(=O)c2c(-c3cc4c(s3)-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc3C4(CC(CC)CCCC)CC(CC)CCCC)sc(-c3cc4c(s3)-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc3C4(CC(CC)CCCC)CC(CC)CCCC)c2C1=O,538.1882,18.395285,659.8956,19.273134,-0.013553238,0.042649608,372.44376,30.733263,562.57764,45.073032,0.45058104,0.09451255,587.56903,13.866464,651.2663,11.229575,0.113304116,0.05665267
CCCCCCCCC(CCCCCC)CN1C(=O)c2c(-c3cc4scc(CCCCCC)c4s3)sc(-c3cc4sc(-c5cc6c(-c7cc(OC)c(CC(CC)CCCC)s7)c7sccc7c(-c7cc(OC)c(CC(CC)CCCC)s7)c6s5)c(CCCCCC)c4s3)c2C1=O,500.00018,18.32806,652.69104,15.696994,-0.045929275,0.028960845,364.65747,37.01994,511.71194,43.676186,0.4227264,0.16629523,502.2536,14.637071,598.53064,12.925195,0.12933004,0.055658948
CCCCCCCCC(CCCCCC)CN1C(=O)c2c(-c3cc4scc(CCCCCC)c4s3)sc(-c3cc4sc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)c(CCCCCC)c4s3)c2C1=O,497.53937,17.3442,656.2525,13.453328,-0.054600842,0.026269523,376.09286,20.740183,518.6701,34.53703,0.42732668,0.12514606,498.52325,16.363064,597.4723,16.545181,0.13851218,0.046606615
CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4c(-c5ccccc5C)c5c6cccc7cccc(c5c(-c5ccccc5C)c4c4ccc(c2c34)C1=O)c76,622.9114,17.454752,591.733,24.72319,-0.0554793,0.068366446,406.54874,20.041702,557.5938,29.486376,0.2059552,0.057301402,560.8084,21.279696,635.7792,18.672926,0.3113262,0.047691565
CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4c(c(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)cc(c24)C1=O)C(=O)N(CC(CCCCCC)CCCCCCCC)C3=O,481.6411,17.192232,595.808,14.936378,-0.036801893,0.0266191,403.59778,29.02583,552.4075,18.822126,0.45349374,0.081712775,514.00977,8.703072,605.1436,20.593744,0.19322352,0.079922825
CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCC)CCCCCCCC)C3=O,479.03003,20.096285,588.4159,15.449018,0.025981585,0.031109298,427.7203,39.3977,559.2197,9.982199,0.46914458,0.12837946,489.84293,18.04146,575.64087,19.072372,0.26768753,0.08299964
CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6sc(-c7cccs7)c7c6C(=O)N(CCCCCCCC)C7=O)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCC)CCCCCCCC)C3=O,505.34976,21.128897,624.4207,19.610699,0.039523445,0.042378776,413.04565,19.257502,544.92096,23.46794,0.41671506,0.10695948,507.6439,17.306477,601.0014,11.729381,0.17639366,0.028000815
CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(/C(C#N)=C/c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCC)CCCCCCCC)C3=O,486.30966,19.081964,602.93134,14.157687,0.033264115,0.033670485,414.33255,20.224598,560.17664,17.982199,0.43312427,0.11177189,517.3446,22.437477,610.9776,19.382015,0.17699876,0.05997443
CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc(c24)C1=O)C(=O)N(CC(CCCCCC)CCCCCCCC)C3=O,482.46817,11.695153,579.9397,14.960404,0.029728234,0.017769115,464.43307,82.140625,557.30884,6.497306,0.4366199,0.15398477,484.75897,17.859348,590.8177,18.30731,0.29725045,0.0621281
CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc[se]5)cc(c24)C1=O)C(=O)N(CC(CCCCCC)CCCCCCCC)C3=O,481.26157,18.807953,569.36444,16.669796,0.0152606815,0.043216296,430.67447,50.963356,567.97504,9.69439,0.44695723,0.1353492,478.22623,23.344799,551.6891,26.178043,0.3207311,0.10835143
CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4c(c(-c5cccs5)cc(c24)C1=O)C(=O)N(CC(CCCCCC)CCCCCCCC)C3=O,473.17316,17.2709,565.9906,14.428264,0.028795391,0.036282092,431.31616,50.83822,565.54407,11.102376,0.4702257,0.15332925,474.48682,22.380592,549.5809,21.368395,0.34467068,0.10030995
CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4ccc5c6c(cc(-c7cccs7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CCCCCC)CCCCCCCC)C5=O,540.9259,16.486982,585.76697,11.626137,-0.050112844,0.04327638,419.02585,50.70735,566.8169,11.715157,0.37673214,0.097799696,558.71875,13.014817,600.64954,16.567123,0.48072252,0.087403744
CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4ccc5c6c(cc(C#Cc7cc8c9c(ccc%10c%11ccc%12c%13c(ccc(c7c9%10)c%13%11)C(=O)N(CC(CCCCCC)CCCCCCCC)C%12=O)C(=O)N(CC(CCCCCC)CCCCCCCC)C8=O)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CCCCCC)CCCCCCCC)C5=O,593.44824,18.245705,614.29675,14.287579,-0.1082985,0.048144393,412.90015,50.800514,574.9964,17.183094,0.35182154,0.1033074,584.62744,10.154213,615.3257,14.907904,0.49196514,0.07306967
