contract,budget,repeat,learner,method,scope,n,base_rmse,aug_rmse,relative_rmse_gain,base_r2,aug_r2,delta_r2,delta_mae
planned_state,60,2,random_forest,state_only,q4,67,0.31285556035768464,0.2856266359794985,0.08703353185430228,-0.02290315916447061,0.14740226687558355,0.17030542604005416,0.023474657309749125
planned_state,60,2,random_forest,state_plus_crossfitted_predicted_uts,all,428,0.29095688997365626,0.28289865978794143,0.02769561561661055,0.31792619965242974,0.3551839244984303,0.03725772484600054,0.010654882764753737
planned_state,60,2,random_forest,state_plus_crossfitted_predicted_uts,q1,147,0.2133517000039796,0.22176210325690526,-0.03942037139975349,0.5770530131105225,0.5430503133967096,-0.03400269971381287,9.769138547111034e-05
planned_state,60,2,random_forest,state_plus_crossfitted_predicted_uts,q2,108,0.3345905852887848,0.3257814863775452,0.02632799396802057,0.042752331457093895,0.09249362422303065,0.04974129276593675,0.00506456403102723
planned_state,60,2,random_forest,state_plus_crossfitted_predicted_uts,q3,106,0.336249002638284,0.314864816641019,0.06359628082010636,0.30572671086559644,0.3912251297423438,0.08549841887674736,0.024906375821822146
planned_state,60,2,random_forest,state_plus_crossfitted_predicted_uts,q4,67,0.2856266359794985,0.27462503508592273,0.03851741927305909,0.14740226687558355,0.21181708876726124,0.06441482189167769,0.020281797569943916
planned_state,60,2,random_forest,predicted_uts_residual_anchor,all,428,0.29095688997365626,0.27361240178440593,0.05961188336464804,0.31792619965242974,0.3968218057947347,0.07889560614230495,0.00885615524015268
planned_state,60,2,random_forest,predicted_uts_residual_anchor,q1,147,0.2133517000039796,0.20143920016314878,0.055835035955226105,0.5770530131105225,0.6229649746472967,0.04591196153677424,0.008679842042106395
planned_state,60,2,random_forest,predicted_uts_residual_anchor,q2,108,0.3345905852887848,0.33788523091407463,-0.009846797160912938,0.042752331457093895,0.02380787003398721,-0.018944461423106684,-0.00039303126826745194
planned_state,60,2,random_forest,predicted_uts_residual_anchor,q3,106,0.336249002638284,0.28497857871774557,0.1524775494299146,0.30572671086559644,0.5013074508424485,0.1955807399768521,0.014748562119113323
planned_state,60,2,random_forest,predicted_uts_residual_anchor,q4,67,0.2856266359794985,0.27692942894879075,0.030449565744743834,0.14740226687558355,0.19853422013088184,0.05113195325529829,0.014829812760337013
planned_state,60,2,random_forest,state_plus_crossfitted_shuffled_uts,all,428,0.29095688997365626,0.2922404455581815,-0.0044114974718126405,0.31792619965242974,0.3118949919111508,-0.0060312077412789655,0.0007351053137086561
planned_state,60,2,random_forest,state_plus_crossfitted_shuffled_uts,q1,147,0.2133517000039796,0.21209852795498246,0.005873738287408825,0.5770530131105225,0.5820069809213697,0.004953967810847226,0.0019585047887069607
planned_state,60,2,random_forest,state_plus_crossfitted_shuffled_uts,q2,108,0.3345905852887848,0.33069090433269704,0.011655082741560017,0.042752331457093895,0.06493589958292578,0.022183568125831887,0.00448091217732749
planned_state,60,2,random_forest,state_plus_crossfitted_shuffled_uts,q3,106,0.336249002638284,0.3448759936825333,-0.025656555042721376,0.30572671086559644,0.2696443776371158,-0.036082333228480645,-0.004460776664664934
