scope,source,candidate_index,material_key,material_raw,is_true_top5_hit,target_value,selection_frequency_top20,median_selected_step,gate_frequency,mean_source_rank,mean_qualification,mean_target_ood,mean_source_support,mean_local_concordance,mean_source_score
hard_ood_40pct,obelix_same_property,356,La:0.1|Li:0.06|Na:0.04|O:0.6|Ti:0.2,La0.5Li0.3Na0.2O3Ti1,False,-4.438898616350944,0.0,39.0,0.0,0.8275862068965517,0.2971125202187191,0.11327586206896552,0.9482758620689655,0.30795662928874334,0.0
hard_ood_40pct,obelix_same_property,361,La:0.2604166667|Li:0.1979166667|Mg:0.02083333333|O:0.5208333333,La(Li0.76Mg0.08)O2,False,-9.138465589140962,0.0,40.0,0.0,0.3620689655172413,0.2971125202187191,0.06086206896551724,0.8275862068965517,0.30761744392883494,0.0
hard_ood_40pct,obelix_same_property,374,Li:0.07346938776|Nd:0.1102040816|O:0.612244898|Ti:0.2040816327,Nd0.54Li0.36TiO3,False,-7.465973893943865,0.0,40.0,0.0,0.034482758620689655,0.2971125202187191,0.15517241379310345,0.9827586206896551,0.3003481947623351,0.0
hard_ood_40pct,obelix_same_property,375,Li:0.08024691358|O:0.6090534979|Pr:0.1049382716|Ti:0.2057613169,Pr0.51Li0.39TiO2.96,False,-6.272458742971444,1.0,8.0,0.97,0.22413793103448276,0.2971125202187191,0.9756896551724138,0.9655172413793103,0.30122250450181665,0.02036916517694682
hard_ood_40pct,obelix_same_property,385,Li:0.1428571429|Nd:0.1428571429|O:0.5714285714|Ti:0.1428571429,Li(NdTiO4),False,-15.114638779968487,0.0,36.0,0.0,0.017241379310344827,0.2971125202187191,0.21448275862068963,0.9137931034482759,0.31013203055354915,0.0
hard_ood_40pct,obelix_same_property,393,Li:0.1666666667|N:0.5|Si:0.3333333333,LiSi2N3,False,-9.401209493236886,0.09,23.0,0.0,0.39655172413793105,0.2971125202187191,0.5348275862068966,0.32758620689655177,0.2689115332887825,0.0
hard_ood_40pct,obelix_same_property,394,Li:0.1666666667|Na:0.2777777778|S:0.4444444444|Ti:0.1111111111,Li3Na5(TiS4)2,False,-5.055517327849832,1.0,3.0,0.94,0.6379310344827587,0.2971125202187191,0.8786206896551724,0.7413793103448276,0.29656291563076265,0.039849484889328796
hard_ood_40pct,obelix_same_property,403,Li:0.1|Mn:0.2|O:0.6|Te:0.1,LiMn2TeO6,False,-6.698970004336019,0.53,20.0,0.0,0.24137931034482757,0.2971125202187191,0.6263793103448276,0.4482758620689655,0.29739133177544663,0.0
hard_ood_40pct,obelix_same_property,421,Li:0.2|O:0.6|V:0.2,LiVO3,False,-8.688246138944246,0.72,14.0,0.7,0.05172413793103448,0.2971125202187191,0.5324137931034483,0.5517241379310345,0.2854507609060587,0.0010815495079255874
hard_ood_40pct,obelix_same_property,434,Li:0.375|Mn:0.04166666667|O:0.5|Te:0.08333333333,Li3(Li1.5Mn0.5Te)O6,False,-12.00480370840282,0.0,38.0,0.0,0.1724137931034483,0.2971125202187191,0.20258620689655174,0.39655172413793105,0.30277731472140085,0.0
hard_ood_40pct,obelix_same_property,463,Li:0.4444444444|S:0.1|Se:0.3444444444|Sn:0.1111111111,Li4SnS0.9Se3.1,False,-4.129011186239425,0.97,5.0,0.96,0.6206896551724138,0.2971125202187191,0.6405172413793103,0.6206896551724138,0.2884593474128006,0.02237444177205807
hard_ood_40pct,obelix_same_property,464,Li:0.4444444444|S:0.2222222222|Se:0.2222222222|Sn:0.1111111111,Li4SnS2Se2,False,-4.471083299722345,0.38,11.0,0.36,0.6724137931034483,0.2971125202187191,0.4672413793103448,0.603448275862069,0.2941290764609019,0.007035570803425273
hard_ood_40pct,obelix_same_property,465,Li:0.4444444444|S:0.3333333333|Se:0.1111111111|Sn:0.1111111111,Li4SnS3Se,False,-6.0301183562535,0.0,36.0,0.0,0.7931034482758621,0.2971125202187191,0.27689655172413796,0.6379310344827587,0.29080592721637843,0.0
hard_ood_40pct,obelix_same_property,467,Li:0.4444444444|S:0.4444444444|Sn:0.1111111111,Li4SnS4,False,-5.568636235841013,0.0,33.0,0.0,0.6896551724137931,0.2971125202187191,0.18086206896551724,0.6724137931034483,0.28210429143242777,0.0
hard_ood_40pct,obelix_same_property,468,Li:0.4444444444|Se:0.4444444444|Sn:0.1111111111,Li4SnSe4,False,-6.009317245460728,0.98,5.0,0.96,0.7241379310344827,0.2971125202187191,0.7636206896551724,0.5862068965517242,0.27447676558009204,0.028169637835669017
hard_ood_40pct,obelix_same_property,470,Li:0.4|N:0.4|Si:0.2,Li2SiN2,False,-5.1555228242543185,0.01,28.5,0.01,0.32758620689655177,0.2971125202187191,0.33155172413793105,0.5344827586206897,0.26580586592792654,0.00016403675296145198
hard_ood_40pct,obelix_same_property,474,Li:0.5714285714|N:0.2857142857|Sr:0.1428571429,Li4SrN2,False,-12.638272163982407,0.01,31.0,0.01,0.9310344827586207,0.2971125202187191,0.35310344827586204,0.5,0.26017539210642204,3.2230096683851156e-06
hard_ood_40pct,obelix_same_property,481,Li:0.75|N:0.25,Li3N,False,-3.3809643969347203,0.0,32.0,0.0,0.8103448275862069,0.2971125202187191,0.2110344827586207,0.5172413793103448,0.2624947138844421,0.0
